district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
lodhran,2023,maize,24.19,28.6,32.54,35.0,41.42,36.45,35.91,47.95,38.47,15.29,77.34,51.36,1.063897,8.59968,7.68558,2838.056680161943
lodhran,2023,wheat,22.52,17.31,12.75,20.8,36.06,33.38,32.76,27.19,2.7,1.26,2.83,0.73,1.063897,8.59968,7.68558,1603.6437246963562
lodhran,2023,rice,35.0,35.06,35.05,34.52,47.95,54.81,46.87,37.45,51.36,99.29,8.67,8.79,1.063897,8.59968,7.68558,927.5303643724695
lodhran,2024,maize,23.55,28.97,37.05,38.82,30.58,30.48,17.36,28.41,3.8,23.66,0.58,13.59,1.063897,8.59968,7.68558,948.4240406812913
lodhran,2024,wheat,22.0,16.89,14.53,17.11,41.71,34.74,37.96,32.9,0.76,0.0,0.3,7.57,1.063897,8.59968,7.68558,1368.4210526315787
lodhran,2024,rice,38.82,37.69,33.23,32.81,28.41,46.71,63.65,56.03,13.59,113.22,183.35,11.04,1.063897,8.59968,7.68558,843.7246963562752
khanewal,1981,maize,21.27,30.49,35.78,39.29,44.83,21.59,21.52,14.77,33.49,3.85,14.73,2.25,1.50171,9.15522,7.48946,0.0
khanewal,1981,wheat,19.43,13.58,13.3,16.83,54.34,63.23,54.65,45.74,14.34,34.45,21.84,12.1,1.50171,9.15522,7.48946,948.4240406812913
khanewal,1981,rice,39.29,35.77,33.58,34.08,14.77,51.01,55.21,32.13,2.25,226.06,27.33,8.16,1.50171,9.15522,7.48946,0.0
khanewal,1982,maize,18.46,27.48,30.41,38.3,62.44,43.49,45.4,22.76,67.91,57.37,44.91,6.19,1.50171,9.15522,7.48946,0.0
khanewal,1982,wheat,20.02,16.17,13.69,13.89,31.93,31.33,38.91,51.26,9.46,0.06,12.5,27.99,1.50171,9.15522,7.48946,948.4240406812913
khanewal,1982,rice,38.3,39.06,35.41,33.46,22.76,28.55,43.53,21.9,6.19,15.8,63.07,0.55,1.50171,9.15522,7.48946,0.0
khanewal,1983,maize,20.7,25.74,33.87,38.47,31.17,42.98,31.45,21.62,7.6,38.19,40.29,0.01,1.50171,9.15522,7.48946,0.0
khanewal,1983,wheat,20.81,14.06,12.74,15.93,32.12,50.96,41.45,37.24,3.4,24.31,2.61,8.43,1.50171,9.15522,7.48946,948.4240406812913
khanewal,1983,rice,38.47,37.3,35.58,32.9,21.62,37.43,45.83,39.32,0.01,55.42,63.21,41.21,1.50171,9.15522,7.48946,0.0
khanewal,1984,maize,24.68,29.69,37.01,39.4,28.77,23.23,12.88,23.42,12.81,7.5,0.0,10.99,1.50171,9.15522,7.48946,536.8421052631578
khanewal,1984,wheat,20.24,14.49,12.24,13.72,18.58,30.51,31.96,32.03,0.0,0.36,1.7,9.17,1.50171,9.15522,7.48946,827.5303643724695
khanewal,1984,rice,39.4,38.22,35.62,31.06,23.42,31.88,45.49,43.23,10.99,21.13,73.76,18.86,1.50171,9.15522,7.48946,546.9635627530364
khanewal,1985,maize,24.7,29.54,35.54,38.79,18.98,31.05,16.2,23.99,2.61,22.55,0.44,2.06,1.50171,9.15522,7.48946,499.99999999999994
khanewal,1985,wheat,20.1,13.97,13.1,17.73,28.31,32.37,47.21,21.46,8.01,6.92,0.28,1.37,1.50171,9.15522,7.48946,991.4979757085019
khanewal,1985,rice,38.79,36.75,34.56,33.86,23.99,40.31,45.22,26.91,2.06,35.39,85.63,1.02,1.50171,9.15522,7.48946,526.7206477732793
khanewal,1986,maize,20.31,28.24,34.5,38.61,45.96,32.29,17.66,24.08,87.03,11.17,20.74,25.82,1.50171,9.15522,7.48946,588.2591093117409
khanewal,1986,wheat,21.1,15.27,12.6,15.35,23.43,37.07,34.36,42.61,0.13,9.66,2.18,11.02,1.50171,9.15522,7.48946,831.9838056680161
khanewal,1986,rice,38.61,36.65,35.18,33.29,24.08,38.27,41.23,26.28,25.82,39.96,44.13,0.35,1.50171,9.15522,7.48946,532.3886639676113
khanewal,1987,maize,22.36,29.69,32.41,38.22,41.48,21.09,28.67,24.3,17.9,1.26,13.55,12.41,1.50171,9.15522,7.48946,501.2145748987854
khanewal,1987,wheat,21.14,13.9,14.51,17.43,25.95,33.11,33.91,35.1,6.73,0.4,2.39,15.89,1.50171,9.15522,7.48946,862.7530364372469
khanewal,1987,rice,38.22,38.9,37.59,34.95,24.3,28.59,33.16,24.03,12.41,14.81,37.79,2.11,1.50171,9.15522,7.48946,442.914979757085
khanewal,1988,maize,22.26,31.36,37.32,39.97,30.93,17.28,12.64,21.19,10.82,1.21,1.82,3.44,1.50171,9.15522,7.48946,598.3805668016194
khanewal,1988,wheat,21.93,15.72,15.53,17.84,13.71,16.9,35.67,26.17,0.0,0.04,2.41,3.55,1.50171,9.15522,7.48946,844.1295546558704
khanewal,1988,rice,39.97,36.94,36.74,34.39,21.19,45.78,38.75,32.51,3.44,63.53,24.26,4.86,1.50171,9.15522,7.48946,457.08502024291494
khanewal,1989,maize,21.57,27.71,34.12,38.16,36.34,22.48,13.28,26.56,37.28,2.34,0.63,17.68,1.50171,9.15522,7.48946,616.5991902834007
khanewal,1989,wheat,21.48,16.47,12.27,15.38,17.89,35.25,40.67,25.59,0.29,10.92,10.02,0.5,1.50171,9.15522,7.48946,855.8704453441295
khanewal,1989,rice,38.16,37.03,36.41,33.95,26.56,37.82,37.53,24.79,17.68,37.63,32.1,0.64,1.50171,9.15522,7.48946,582.1862348178137
khanewal,1990,maize,20.59,28.68,37.16,39.33,37.42,25.33,19.97,22.86,15.44,5.78,1.31,3.59,1.50171,9.15522,7.48946,595.9514170040485
khanewal,1990,wheat,21.28,15.9,15.54,16.49,24.45,41.06,43.13,50.42,0.8,13.74,5.77,37.41,1.50171,9.15522,7.48946,749.3927125506073
khanewal,1990,rice,39.33,38.53,34.93,34.77,22.86,33.61,50.25,35.85,3.59,19.52,98.0,18.08,1.50171,9.15522,7.48946,547.7732793522267
khanewal,1991,maize,23.32,27.99,35.08,39.06,26.21,25.71,16.87,16.95,1.99,8.58,0.96,1.36,1.50171,9.15522,7.48946,587.4493927125505
khanewal,1991,wheat,22.15,15.82,14.04,15.91,23.59,32.92,30.85,29.92,0.0,2.83,0.0,3.79,1.50171,9.15522,7.48946,859.9190283400809
khanewal,1991,rice,39.06,40.49,36.62,33.58,16.95,24.2,37.73,31.95,1.36,1.9,51.9,31.26,1.50171,9.15522,7.48946,480.9716599190283
khanewal,1992,maize,21.02,27.19,33.48,38.94,32.41,32.52,20.43,16.86,12.68,21.36,7.9,1.32,1.50171,9.15522,7.48946,617.8137651821862
khanewal,1992,wheat,20.72,16.68,14.4,15.5,22.14,34.26,42.18,47.36,0.47,4.54,19.9,17.74,1.50171,9.15522,7.48946,841.2955465587044
khanewal,1992,rice,38.94,37.15,33.28,28.37,16.86,34.85,56.09,60.24,1.32,26.68,136.72,185.62,1.50171,9.15522,7.48946,343.7246963562753
khanewal,1993,maize,20.68,29.83,36.09,38.14,33.58,24.84,15.87,25.55,20.87,13.86,21.12,9.47,1.50171,9.15522,7.48946,731.578947368421
khanewal,1993,wheat,19.49,16.93,12.75,19.23,32.96,36.51,41.39,27.25,9.51,1.66,10.6,5.42,1.50171,9.15522,7.48946,896.7611336032388
khanewal,1993,rice,38.14,35.03,35.62,34.2,25.55,47.29,35.94,29.65,9.47,144.01,14.44,2.89,1.50171,9.15522,7.48946,588.2591093117409
khanewal,1994,maize,24.4,27.17,34.79,39.42,28.75,23.04,20.63,21.88,6.58,9.51,30.03,1.73,1.50171,9.15522,7.48946,461.94331983805665
khanewal,1994,wheat,21.94,16.16,14.49,15.94,20.16,19.35,30.33,32.46,0.02,0.0,1.72,10.91,1.50171,9.15522,7.48946,1022.2672064777327
khanewal,1994,rice,39.42,36.81,36.52,29.28,21.88,43.3,41.76,52.07,1.73,42.62,19.76,125.6,1.50171,9.15522,7.48946,582.995951417004
khanewal,1995,maize,20.17,25.99,34.94,38.89,43.25,38.51,18.37,21.78,17.81,54.47,3.84,8.94,1.50171,9.15522,7.48946,535.6275303643724
khanewal,1995,wheat,22.47,15.28,13.09,16.57,26.68,33.3,41.25,42.1,0.12,10.68,7.31,65.24,1.50171,9.15522,7.48946,954.2510121457489
khanewal,1995,rice,38.89,37.75,35.02,32.35,21.78,38.21,48.09,33.49,8.94,37.05,72.87,35.3,1.50171,9.15522,7.48946,601.2145748987854
khanewal,1996,maize,23.56,29.93,32.79,37.28,32.32,19.35,20.88,29.16,10.47,10.54,22.92,17.04,1.50171,9.15522,7.48946,572.8744939271255
khanewal,1996,wheat,20.49,15.76,13.32,17.31,21.0,33.64,37.39,40.14,0.1,1.23,9.32,12.05,1.50171,9.15522,7.48946,994.7368421052631
khanewal,1996,rice,37.28,37.57,35.79,34.45,29.16,34.54,39.95,30.66,17.04,40.61,34.11,1.59,1.50171,9.15522,7.48946,482.995951417004
khanewal,1997,maize,22.05,27.63,32.54,37.66,29.8,28.57,21.92,28.95,8.2,20.98,6.07,15.12,1.50171,9.15522,7.48946,579.7570850202429
khanewal,1997,wheat,19.3,15.34,14.21,16.78,18.56,19.88,27.12,24.64,0.53,0.15,5.56,0.87,1.50171,9.15522,7.48946,1097.1659919028339
khanewal,1997,rice,37.66,39.56,37.16,34.93,28.95,30.47,32.44,27.09,15.12,3.98,2.29,0.39,1.50171,9.15522,7.48946,419.8380566801619
khanewal,1998,maize,21.11,30.98,35.78,37.82,35.16,20.74,17.08,24.24,8.86,0.38,0.92,18.69,1.50171,9.15522,7.48946,1217.8137651821862
khanewal,1998,wheat,20.06,13.88,12.97,16.05,38.8,49.11,43.79,40.89,10.16,29.11,0.58,27.1,1.50171,9.15522,7.48946,981.3765182186235
khanewal,1998,rice,37.82,39.42,37.95,34.34,24.24,32.83,35.09,35.84,18.69,10.18,38.28,16.0,1.50171,9.15522,7.48946,422.6720647773279
khanewal,1999,maize,22.68,30.95,35.71,38.89,31.56,12.17,18.61,22.03,7.63,0.0,5.91,2.34,1.50171,9.15522,7.48946,819.4331983805668
khanewal,1999,wheat,21.67,17.62,13.7,17.12,16.58,19.38,46.98,51.53,0.0,0.0,34.66,23.91,1.50171,9.15522,7.48946,1457.48987854251
khanewal,1999,rice,38.89,37.54,36.86,35.56,22.03,36.62,33.85,26.51,2.34,72.96,4.98,8.4,1.50171,9.15522,7.48946,585.0202429149797
khanewal,2000,maize,21.1,31.65,37.82,38.4,25.2,15.24,20.22,22.63,22.69,0.05,6.31,4.83,1.50171,9.15522,7.48946,642.914979757085
khanewal,2000,wheat,22.04,17.08,14.27,14.44,19.65,19.56,37.79,39.28,0.13,0.0,18.51,5.29,1.50171,9.15522,7.48946,1346.153846153846
khanewal,2000,rice,38.4,37.8,37.82,34.35,22.63,34.45,31.19,27.42,4.83,18.99,3.75,3.98,1.50171,9.15522,7.48946,601.6194331983805
khanewal,2001,maize,23.87,29.22,37.82,38.42,20.9,26.4,21.47,29.65,2.84,15.88,4.71,26.39,1.50171,9.15522,7.48946,591.4979757085019
khanewal,2001,wheat,20.88,16.07,12.53,16.71,20.59,30.55,46.6,31.44,0.76,10.22,43.69,1.24,1.50171,9.15522,7.48946,1151.4170040485828
khanewal,2001,rice,38.42,37.03,36.74,32.78,29.65,41.7,35.17,33.17,26.39,40.33,12.09,41.24,1.50171,9.15522,7.48946,395.95141700404855
khanewal,2002,maize,23.5,30.75,36.81,39.64,31.51,18.31,16.88,21.57,15.78,1.91,28.84,5.87,1.50171,9.15522,7.48946,802.8340080971659
khanewal,2002,wheat,21.54,16.3,14.47,16.14,21.14,42.16,31.26,34.31,0.0,26.37,0.07,18.83,1.50171,9.15522,7.48946,1104.4534412955466
khanewal,2002,rice,39.64,39.17,37.78,33.13,21.57,24.75,28.66,31.76,5.87,0.75,2.06,16.67,1.50171,9.15522,7.48946,536.0323886639676
khanewal,2003,maize,22.6,30.29,34.49,39.75,28.72,20.1,12.03,19.88,3.19,0.94,1.67,4.92,1.50171,9.15522,7.48946,872.0647773279352
khanewal,2003,wheat,21.3,16.14,14.08,17.34,30.39,37.4,36.41,42.01,3.11,9.12,2.97,15.5,1.50171,9.15522,7.48946,1098.7854251012145
khanewal,2003,rice,39.75,36.78,36.57,33.38,19.88,43.27,41.13,38.68,4.92,38.61,38.99,24.09,1.50171,9.15522,7.48946,645.7489878542509
khanewal,2004,maize,26.9,31.96,35.86,38.66,15.58,18.69,18.06,25.02,0.0,8.63,5.21,21.6,1.50171,9.15522,7.48946,2278.137651821862
khanewal,2004,wheat,19.29,15.66,13.98,18.57,22.93,35.51,48.91,31.83,0.35,0.4,7.83,2.27,1.50171,9.15522,7.48946,1249.7975708502024
khanewal,2004,rice,38.66,39.42,35.17,33.14,25.02,26.88,46.04,35.61,21.6,5.76,88.38,50.05,1.50171,9.15522,7.48946,668.0161943319838
khanewal,2005,maize,22.14,27.97,32.55,39.15,52.37,25.63,26.37,20.73,52.1,6.81,24.36,1.86,1.50171,9.15522,7.48946,2465.5870445344126
khanewal,2005,wheat,21.79,16.5,12.33,14.56,26.75,33.9,52.62,54.67,0.28,17.76,9.69,25.37,1.50171,9.15522,7.48946,1148.1781376518218
khanewal,2005,rice,39.15,38.33,37.83,33.29,20.73,37.11,30.8,40.46,1.86,33.57,9.99,33.73,1.50171,9.15522,7.48946,713.3603238866397
khanewal,2006,maize,22.05,29.91,38.12,37.42,42.43,20.72,19.24,26.48,25.02,3.68,9.86,17.65,1.50171,9.15522,7.48946,2631.578947368421
khanewal,2006,wheat,20.04,14.79,13.14,20.88,27.55,21.0,31.56,32.99,0.55,0.0,1.72,6.35,1.50171,9.15522,7.48946,1276.5182186234817
khanewal,2006,rice,37.42,39.07,35.68,33.51,26.48,33.14,45.52,36.31,17.65,7.96,33.36,5.32,1.50171,9.15522,7.48946,586.6396761133602
khanewal,2007,maize,20.98,31.95,35.96,37.38,49.97,25.42,20.2,38.13,28.86,7.76,8.37,74.0,1.50171,9.15522,7.48946,2550.6072874493925
khanewal,2007,wheat,20.65,13.88,13.29,16.37,43.89,54.91,41.41,59.9,9.45,27.09,0.94,68.15,1.50171,9.15522,7.48946,1085.4251012145749
khanewal,2007,rice,37.38,37.53,37.44,34.01,38.13,40.92,36.03,36.32,74.0,42.79,6.53,30.33,1.50171,9.15522,7.48946,404.85829959514166
khanewal,2008,maize,25.79,28.26,35.98,39.16,20.51,37.43,21.17,32.13,0.33,42.42,10.59,16.71,1.50171,9.15522,7.48946,2550.6072874493925
khanewal,2008,wheat,21.48,14.38,12.17,15.43,28.24,36.7,35.93,34.92,0.18,3.38,6.13,15.68,1.50171,9.15522,7.48946,1259.9190283400808
khanewal,2008,rice,39.16,38.27,35.9,32.87,32.13,36.03,40.5,36.41,16.71,27.11,28.44,19.56,1.50171,9.15522,7.48946,404.85829959514166
khanewal,2009,maize,23.7,28.66,36.04,38.11,33.02,30.59,19.71,20.53,14.98,11.05,3.5,2.14,1.50171,9.15522,7.48946,2793.5222672064774
khanewal,2009,wheat,21.36,16.03,14.06,17.26,23.62,44.26,54.77,43.95,0.0,37.89,17.3,6.34,1.50171,9.15522,7.48946,1218.6234817813763
khanewal,2009,rice,38.11,38.13,37.56,33.48,20.53,37.25,37.68,33.93,2.14,48.65,25.57,13.11,1.50171,9.15522,7.48946,662.3481781376518
khanewal,2010,maize,26.23,32.52,36.32,38.29,30.07,19.4,19.14,26.13,24.77,3.21,6.74,10.11,1.50171,9.15522,7.48946,2672.4696356275304
khanewal,2010,wheat,19.9,15.82,14.8,17.39,25.6,30.31,31.37,31.95,0.28,0.49,1.56,1.5,1.50171,9.15522,7.48946,1246.9635627530363
khanewal,2010,rice,38.29,37.02,33.81,32.21,26.13,42.24,56.02,43.38,10.11,63.32,78.89,22.94,1.50171,9.15522,7.48946,693.9271255060728
khanewal,2011,maize,23.76,28.81,37.64,39.46,28.21,27.58,20.74,25.61,0.52,8.09,9.87,12.36,1.50171,9.15522,7.48946,2619.4331983805664
khanewal,2011,wheat,20.8,13.88,13.12,15.96,24.66,25.05,28.51,48.23,0.0,0.93,0.47,13.39,1.50171,9.15522,7.48946,1186.2348178137652
khanewal,2011,rice,39.46,37.79,35.62,30.75,25.61,36.99,46.96,60.93,12.36,28.4,38.55,69.99,1.50171,9.15522,7.48946,693.1174089068826
khanewal,2012,maize,22.04,28.93,34.89,38.97,22.44,36.48,20.58,20.92,0.64,26.14,2.35,1.87,1.50171,9.15522,7.48946,2684.210526315789
khanewal,2012,wheat,22.55,14.51,11.98,13.91,36.63,23.32,37.14,31.21,0.06,0.27,0.81,2.35,1.50171,9.15522,7.48946,1255.060728744939
khanewal,2012,rice,38.97,38.6,36.48,30.54,20.92,33.99,38.46,54.9,1.87,34.49,19.78,102.58,1.50171,9.15522,7.48946,739.2712550607287
khanewal,2013,maize,22.05,28.33,35.44,37.73,45.88,32.84,19.19,31.63,16.93,7.67,1.71,45.55,1.50171,9.15522,7.48946,948.4240406812913
khanewal,2013,wheat,20.4,15.05,12.93,15.58,29.65,37.22,31.43,57.31,0.0,5.44,0.1,61.29,1.50171,9.15522,7.48946,1283.400809716599
khanewal,2013,rice,37.73,38.47,35.62,34.12,31.63,36.59,41.53,31.99,45.55,46.96,20.49,3.54,1.50171,9.15522,7.48946,703.2388663967611
khanewal,2014,maize,21.6,28.43,33.19,39.01,38.54,31.34,30.81,24.37,16.38,16.76,45.87,6.66,1.50171,9.15522,7.48946,3206.8825910931173
khanewal,2014,wheat,20.52,15.45,13.8,15.41,31.64,26.21,34.7,34.79,1.05,0.0,6.04,3.07,1.50171,9.15522,7.48946,1276.5182186234817
khanewal,2014,rice,39.01,37.43,36.76,32.95,24.37,37.94,34.07,39.73,6.66,59.25,17.05,17.86,1.50171,9.15522,7.48946,842.914979757085
khanewal,2015,maize,20.44,29.04,35.47,36.7,55.76,38.22,20.2,31.81,63.96,16.46,6.19,46.35,1.50171,9.15522,7.48946,3412.9554655870443
khanewal,2015,wheat,20.65,14.86,13.43,17.14,28.67,27.97,40.72,47.23,1.27,0.0,5.52,14.41,1.50171,9.15522,7.48946,1295.9514170040484
khanewal,2015,rice,36.7,35.49,34.48,31.77,31.81,46.73,47.09,39.05,46.35,97.28,50.27,48.17,1.50171,9.15522,7.48946,731.9838056680161
khanewal,2016,maize,23.12,29.78,36.91,39.46,45.65,29.25,21.18,25.3,39.07,11.43,4.36,11.55,1.50171,9.15522,7.48946,3113.4008097165993
khanewal,2016,wheat,20.62,15.56,15.03,18.0,34.74,28.62,35.05,24.79,0.67,0.01,2.56,3.41,1.50171,9.15522,7.48946,1523.0769230769229
khanewal,2016,rice,39.46,37.62,35.56,33.92,25.3,41.39,43.76,33.21,11.55,66.17,43.22,4.29,1.50171,9.15522,7.48946,805.2631578947368
khanewal,2017,maize,23.32,31.43,36.21,36.91,32.13,22.98,21.7,37.47,2.6,12.9,5.84,64.16,1.50171,9.15522,7.48946,2933.6032388663966
khanewal,2017,wheat,21.42,18.4,13.1,17.92,22.58,26.32,47.99,36.35,0.16,0.0,17.9,8.0,1.50171,9.15522,7.48946,1405.6680161943318
khanewal,2017,rice,36.91,37.41,36.51,32.36,37.47,39.5,37.74,37.78,64.16,29.01,53.15,15.55,1.50171,9.15522,7.48946,824.2914979757085
khanewal,2018,maize,25.03,30.5,34.86,37.57,29.27,25.73,20.55,33.52,7.36,9.25,6.83,39.04,1.50171,9.15522,7.48946,2994.736842105263
khanewal,2018,wheat,20.02,15.35,14.19,17.79,33.14,32.58,29.65,35.39,5.1,9.25,0.01,5.67,1.50171,9.15522,7.48946,1264.3724696356273
khanewal,2018,rice,37.57,36.75,36.84,33.85,33.52,41.99,36.6,32.41,39.04,46.75,3.68,1.94,1.50171,9.15522,7.48946,842.914979757085
khanewal,2019,maize,20.39,30.16,33.91,37.47,48.66,34.04,26.43,27.89,18.16,20.89,22.44,42.39,1.50171,9.15522,7.48946,3056.2753036437243
khanewal,2019,wheat,21.16,14.57,11.93,13.96,27.32,36.37,56.97,53.85,0.08,18.02,38.24,16.5,1.50171,9.15522,7.48946,1331.9838056680162
khanewal,2019,rice,37.47,38.09,36.42,35.79,27.89,38.15,42.32,35.61,42.39,32.22,27.89,17.11,1.50171,9.15522,7.48946,735.2226720647773
khanewal,2020,maize,19.21,25.53,32.64,36.91,71.61,61.99,40.75,38.08,351.27,26.02,30.8,45.06,1.50171,9.15522,7.48946,4089.0688259109306
khanewal,2020,wheat,20.08,14.44,11.45,16.9,49.97,40.77,60.33,46.75,10.53,9.8,31.12,11.07,1.50171,9.15522,7.48946,1351.4170040485828
khanewal,2020,rice,36.91,36.76,36.04,31.23,38.08,44.84,47.98,51.94,45.06,61.8,51.86,77.38,1.50171,9.15522,7.48946,831.9838056680161
khanewal,2021,maize,23.87,28.22,34.46,37.23,39.62,29.87,27.75,34.03,16.99,7.66,20.97,29.86,1.50171,9.15522,7.48946,2894.736842105263
khanewal,2021,wheat,18.74,13.37,12.22,17.74,43.38,61.55,52.59,47.25,201.63,8.82,8.96,0.02,1.50171,9.15522,7.48946,1493.9271255060728
khanewal,2021,rice,37.23,38.27,36.99,33.46,34.03,36.89,36.04,49.48,29.86,28.43,26.99,45.57,1.50171,9.15522,7.48946,959.1093117408906
khanewal,2022,maize,26.49,33.16,36.45,36.52,33.1,16.46,20.37,31.84,6.9,0.0,8.42,56.68,1.50171,9.15522,7.48946,3850.2024291497974
khanewal,2022,wheat,20.94,15.28,13.29,16.41,28.07,32.08,58.39,46.79,0.0,1.39,38.74,0.62,1.50171,9.15522,7.48946,1514.97975708502
khanewal,2022,rice,36.52,32.53,30.58,31.25,31.84,68.92,75.43,62.05,56.68,260.11,132.44,11.92,1.50171,9.15522,7.48946,996.7611336032388
khanewal,2023,maize,23.23,27.62,31.79,35.06,46.44,43.44,38.76,48.18,61.15,26.31,96.96,43.06,1.50171,9.15522,7.48946,3502.0242914979754
khanewal,2023,wheat,21.24,16.82,11.96,19.65,40.98,36.1,38.43,33.18,5.3,3.25,4.02,2.26,1.50171,9.15522,7.48946,1585.82995951417
khanewal,2023,rice,35.06,34.78,35.53,34.35,48.18,56.05,46.79,38.93,43.06,107.88,28.33,13.42,1.50171,9.15522,7.48946,1085.0202429149797
khanewal,2024,maize,22.32,27.65,36.25,39.12,37.03,37.05,20.27,26.28,17.26,36.5,0.54,16.65,1.50171,9.15522,7.48946,948.4240406812913
khanewal,2024,wheat,21.32,16.52,14.05,16.39,45.61,37.21,39.29,36.59,3.63,0.0,0.13,7.07,1.50171,9.15522,7.48946,1457.48987854251
khanewal,2024,rice,39.12,37.63,32.92,31.57,26.28,47.6,66.66,63.01,16.65,109.97,251.31,17.49,1.50171,9.15522,7.48946,938.4615384615383
vehari,1981,maize,21.76,31.05,35.91,39.01,40.96,18.06,20.81,14.84,26.95,2.32,13.95,3.45,1.546484,9.56018,7.59187,558.7044534412955
vehari,1981,wheat,19.43,13.58,13.41,17.51,54.34,63.23,54.68,42.58,14.34,34.45,21.48,8.11,1.546484,9.56018,7.59187,787.4493927125505
vehari,1981,rice,39.01,34.84,32.83,33.67,14.84,54.61,58.65,34.99,3.45,231.46,25.25,11.98,1.546484,9.56018,7.59187,511.74089068825907
vehari,1982,maize,18.67,27.7,30.33,38.02,60.9,41.62,45.92,23.25,61.65,59.53,48.0,7.93,1.546484,9.56018,7.59187,611.336032388664
vehari,1982,wheat,19.83,16.37,13.85,14.24,35.58,29.46,37.01,47.92,17.1,0.02,9.8,31.26,1.546484,9.56018,7.59187,829.1497975708502
vehari,1982,rice,38.02,38.43,34.44,33.31,23.25,29.63,47.02,22.95,7.93,9.97,68.62,0.24,1.546484,9.56018,7.59187,447.77327935222667
vehari,1983,maize,21.02,26.32,34.05,38.2,28.34,39.06,30.51,21.66,6.27,31.99,50.34,0.3,1.546484,9.56018,7.59187,558.7044534412955
vehari,1983,wheat,21.23,14.78,13.04,16.34,29.45,45.73,36.7,34.28,2.83,11.85,3.97,8.34,1.546484,9.56018,7.59187,782.1862348178137
vehari,1983,rice,38.2,37.06,35.05,32.53,21.66,37.35,47.16,40.85,0.3,49.7,52.69,48.34,1.546484,9.56018,7.59187,549.3927125506073
vehari,1984,maize,25.12,30.08,37.03,39.07,26.35,20.21,12.18,23.54,10.88,6.07,0.02,4.06,1.546484,9.56018,7.59187,634.8178137651821
vehari,1984,wheat,20.63,14.79,12.59,14.18,17.09,27.24,28.64,27.99,0.0,0.18,1.5,11.0,1.546484,9.56018,7.59187,808.9068825910931
vehari,1984,rice,39.07,37.93,35.15,30.47,23.54,31.41,46.13,45.99,4.06,12.86,71.89,33.4,1.546484,9.56018,7.59187,669.6356275303643
vehari,1985,maize,25.35,29.8,35.78,38.27,16.36,28.44,14.71,24.85,2.31,20.26,2.08,2.39,1.546484,9.56018,7.59187,543.7246963562752
vehari,1985,wheat,20.66,14.55,13.36,18.15,25.46,29.58,44.02,18.49,6.75,6.03,0.14,0.77,1.546484,9.56018,7.59187,1000.8097165991902
vehari,1985,rice,38.27,36.1,34.07,33.55,24.85,41.63,46.39,27.35,2.39,39.23,82.29,2.88,1.546484,9.56018,7.59187,438.0566801619433
vehari,1986,maize,20.76,28.56,34.71,38.32,43.72,30.45,16.99,24.42,76.5,7.49,17.6,26.98,1.546484,9.56018,7.59187,624.6963562753036
vehari,1986,wheat,21.63,15.59,12.65,15.72,21.23,35.76,32.87,39.92,0.04,8.31,2.19,11.18,1.546484,9.56018,7.59187,747.3684210526316
vehari,1986,rice,38.32,36.09,34.7,33.13,24.42,40.41,42.22,26.93,26.98,50.98,44.56,1.43,1.546484,9.56018,7.59187,0.0
vehari,1987,maize,23.14,30.36,32.71,37.77,35.97,17.56,27.95,25.38,13.51,0.53,17.06,20.98,1.546484,9.56018,7.59187,536.8421052631578
vehari,1987,wheat,21.45,14.02,14.67,17.93,22.68,30.42,34.91,32.36,5.35,0.39,4.83,11.69,1.546484,9.56018,7.59187,817.8137651821862
vehari,1987,rice,37.77,38.27,37.26,34.57,25.38,29.15,34.06,24.16,20.98,14.97,38.52,1.94,1.546484,9.56018,7.59187,431.1740890688259
vehari,1988,maize,22.65,31.96,37.45,39.62,28.8,14.39,12.63,22.3,12.63,1.04,1.5,5.34,1.546484,9.56018,7.59187,561.9433198380566
vehari,1988,wheat,22.19,15.99,15.97,18.14,11.44,14.96,33.71,23.9,0.0,0.15,1.77,3.63,1.546484,9.56018,7.59187,870.0404858299595
vehari,1988,rice,39.62,36.24,35.91,34.07,22.3,47.81,42.37,36.16,5.34,62.78,30.78,10.55,1.546484,9.56018,7.59187,352.6315789473684
vehari,1989,maize,22.17,28.41,34.48,37.81,32.99,18.25,11.73,27.28,27.56,2.06,0.72,16.49,1.546484,9.56018,7.59187,611.740890688259
vehari,1989,wheat,21.78,17.01,12.72,15.91,17.64,32.59,40.59,23.02,0.29,8.33,14.24,0.57,1.546484,9.56018,7.59187,755.0607287449392
vehari,1989,rice,37.81,36.78,36.05,33.91,27.28,38.34,38.28,25.52,16.49,42.32,28.74,2.19,1.546484,9.56018,7.59187,490.68825910931173
vehari,1990,maize,20.94,29.29,37.1,38.85,35.06,21.98,19.62,23.22,13.93,4.18,5.27,2.32,1.546484,9.56018,7.59187,545.3441295546559
vehari,1990,wheat,21.81,16.08,16.18,17.2,21.82,37.26,38.14,47.99,0.92,9.94,4.38,36.7,1.546484,9.56018,7.59187,852.6315789473683
vehari,1990,rice,38.85,37.7,34.39,34.42,23.22,35.96,52.12,37.55,2.32,23.09,97.63,19.81,1.546484,9.56018,7.59187,476.9230769230769
vehari,1991,maize,23.88,28.59,35.35,38.86,22.57,22.35,15.1,18.07,1.33,7.18,0.79,2.8,1.546484,9.56018,7.59187,522.6720647773279
